call_id,customer_id,phone_number,tower_id,call_type,call_duration_seconds,data_usage_mb,signal_strength_dbm,call_timestamp,call_success,revenue_naira,network_type,roaming,signal_valid,phone_valid,signal_quality,call_hour,call_day,call_month
1a5e3718-7c06-4d1e-b2a8-7ce5225fbabe,CU001356,7048924037,unknown,Sms,3531.0,1080.33,-44.0,2024-02-23 19:59:00,False,371.66,5G,True,True,False,Good,19,Friday,February
c9c3deef-c3ff-48a4-bd18-868ba9c6e9ca,CU000285,9032457419,TW0052,Data,516.0,3655.85,-107.0,2024-06-23 20:01:00,True,699.21,4G,False,True,False,Poor,20,Sunday,June
877d2d7b-c41b-4116-93f4-62bfd9075d8d,CU000565,8033639759,TW0030,Sms,4830.0,1247.35,-39.0,2024-03-09 10:29:00,True,87.29,5G,True,True,False,Good,10,Saturday,March
4c3f8a57-3b4e-429c-a315-7877d2373238,CU000222,7058064955,TW0090,Sms,3126.0,2994.0,-108.0,2024-04-08 05:19:00,False,289.67,5G,True,True,False,Poor,5,Monday,April
fbe46355-2a2b-45b3-8725-dc5787e640eb,CU000104,8032510365,TW0116,Sms,0.0,3083.99,-81.0,2024-06-20 13:18:00,True,257.67,3G,True,True,False,Fair,13,Thursday,June
cfd141b1-570f-48db-aef0-db7eb0889ec2,CU000032,9039824963,TW0022,Sms,1319.0,1824.32,-93.0,2024-02-24 03:41:00,True,664.92,5G,True,True,False,Poor,3,Saturday,February
8d506919-60ff-4a41-959d-99387d9ec01c,CU001279,8064184471,TW0109,Sms,3918.0,3544.31,-33.0,2024-04-21 20:10:00,True,890.42,3G,False,True,False,Good,20,Sunday,April
1ae6a24a-b2b1-4f2a-8388-8f53c54534b5,CU000086,7018073134,TW0102,Sms,1269.0,2327.79,-76.0,2024-05-17 13:37:00,False,807.29,3G,False,True,False,Fair,13,Friday,May
66cbeecc-f36a-4066-b810-ed59d7623dec,CU001450,7055125381,unknown,Sms,5187.0,0.0,-56.0,2024-04-05 12:02:00,False,643.75,5G,True,True,False,Good,12,Friday,April
a534d4fe-e25f-411d-8988-3cd80b5c0f33,CU001083,9056831671,INVALID_TW9075,Sms,3139.0,1350.41,-75.0,2024-05-11 01:18:00,True,738.65,2G,False,True,False,Fair,1,Saturday,May
31e91bd0-c1ab-4b48-b9d6-efcfe033174e,CU001106,2.34807E+12,TW0105,Data,6235.0,1140.1,-79.0,2024-05-06 14:56:00,True,223.27,5G,False,True,False,Fair,14,Monday,May
e1621469-739a-4958-bb41-3438f82b0f28,CU000676,7014381812,TW0146,Sms,1843.0,1848.9,-71.0,2024-05-17 21:33:00,True,211.62,5G,False,True,False,Fair,21,Friday,May
76febfbb-c52d-47fb-86b4-a77af0a338f6,CU000505,8154775273,TW0019,Data,9.0,2162.59,-97.0,2024-01-26 14:21:00,False,7.35,2G,True,True,False,Poor,14,Friday,January
cfc6ae8a-a35b-4c18-8dbb-b8d99a5574a4,CU000311,8163274639,TW0081,Data,5706.0,4483.28,-75.0,2024-03-06 02:00:00,False,416.52,3G,True,True,False,Fair,2,Wednesday,March
1fb90d99-4993-48ff-8ffd-355782a7129c,CU001298,8069427666,TW0113,Sms,3165.0,4562.47,-48.0,2024-06-01 19:54:00,False,889.89,3G,True,True,False,Good,19,Saturday,June
508e2fdb-4467-4602-92ea-8695f1780323,CU000243,8065266371,TW0057,Data,1634.0,70.58,-112.0,2024-03-11 00:43:00,True,795.79,3G,True,True,False,Poor,0,Monday,March
b873e5fe-a0dd-4489-b167-892027a29e5f,CU000126,8091998239,TW0055,Sms,4859.0,2269.52,-75.0,2024-01-28 20:29:00,True,16.58,5G,True,True,False,Fair,20,Sunday,January
2bd972f6-c1c5-47da-9ad6-cff1f9be02e2,CU000890,8098569691,TW0024,Sms,0.0,3696.02,-101.0,2024-02-14 22:14:00,True,557.98,4G,False,True,False,Poor,22,Wednesday,February
747523a9-91c5-4ca7-ae39-daa5852b11d5,CU001037,8172610881,TW0094,Sms,964.0,2839.38,-53.0,2024-05-20 10:49:00,True,602.41,3G,True,True,False,Good,10,Monday,May
d84e2ce0-359d-4254-88c3-e8b4b5155016,CU001040,8063360703,TW0050,Data,6680.0,3880.65,-65.0,2024-04-30 14:39:00,True,959.57,4G,True,True,False,Good,14,Tuesday,April
4867c41b-f228-4a5d-afa7-a14bda4a39f2,CU001458,80899685,TW0002,Voice,0.0,709.26,-93.0,2024-03-25 08:19:00,True,261.58,2G,False,True,False,Poor,8,Monday,March
281d72ca-c202-4469-bafa-6303cebb0ef5,CU001209,7087712695,unknown,Data,5378.0,30.16,-44.0,2024-05-23 17:25:00,True,574.48,3G,True,True,False,Good,17,Thursday,May
ae667d03-f911-4f2d-95c4-9560f82ae6ed,CU000334,9038741067,TW0094,Voice,4570.0,0.0,-38.0,2024-04-22 08:21:00,True,521.15,4G,True,True,False,Good,8,Monday,April
96091586-292b-4c35-8680-87c710ac2122,CU001223,8184024840,TW0120,Voice,5490.0,2371.72,-90.0,2024-05-27 03:55:00,True,481.91,2G,True,True,False,Fair,3,Monday,May
53f9ea2d-2565-4dd5-8927-cd510b70f3d8,CU001089,9095091295,TW0034,Sms,3321.0,2314.44,-34.0,2024-03-07 11:18:00,True,650.79,3G,True,True,False,Good,11,Thursday,March
b3d55a36-6b27-43c7-9893-28b5fb23f2df,CU001342,7048332419,TW0111,Data,6873.0,1974.15,-90.0,2024-03-15 21:27:00,False,502.97,4G,True,True,False,Fair,21,Friday,March
4a5c1fb0-7ba8-4af7-af58-c49c91bd0856,CU001269,9029116089,TW0030,Voice,0.0,64.67,-102.0,2024-03-15 18:49:00,True,625.26,4G,True,True,False,Poor,18,Friday,March
a015d4bc-7626-41e8-9446-fad344f79b58,CU000085,8069511530,TW0121,Voice,5885.0,1898.85,-41.0,2024-01-14 10:41:00,False,276.81,4G,False,True,False,Good,10,Sunday,January
742b1ad8-b2af-41cc-ba89-3719bbf424ca,CU000626,9097766353,TW0143,Voice,4065.0,4124.76,-75.0,2024-05-28 21:07:00,False,844.8,5G,True,True,False,Fair,21,Tuesday,May
7c65b6aa-350b-452d-b1ce-55a7d85cd5c0,CU000611,8031720769,TW0146,Data,1544.0,4172.11,-76.0,2024-04-18 02:46:00,True,412.11,2G,True,True,False,Fair,2,Thursday,April
da93e9ec-1574-4ca1-93dc-e8a0fb9b0a67,CU001014,7022698997,TW0007,Sms,1705.0,4202.09,-101.0,2024-02-20 14:31:00,True,737.1,4G,False,True,False,Poor,14,Tuesday,February
3bd1c923-2e8d-40ea-81f2-dc874790f134,CU000938,7056809223,TW0115,Sms,0.0,59665.0,-73.0,2024-04-04 08:51:00,False,289.49,3G,False,True,False,Fair,8,Thursday,April
935d7164-4709-418b-832c-a8c296f8ad69,CU001365,7015287978,TW0002,Sms,2154.0,1797.41,-120.0,2024-04-02 16:59:00,True,462.31,3G,True,True,False,Poor,16,Tuesday,April
fd6b3687-5553-4a78-93e0-1e099427e4df,CU000794,8151496104,unknown,Voice,4795.0,1768.79,-97.0,2024-03-05 19:21:00,True,978.29,3G,False,True,False,Poor,19,Tuesday,March
4fd464f3-4d00-47e8-9781-01698b86a03b,CU000838,8096745242,TW0120,Sms,5322.0,4141.93,-58.0,2024-06-07 11:49:00,False,717.11,5G,True,True,False,Good,11,Friday,June
38b4f54a-dd89-4a2e-856c-44c50608d704,INVALID_CU903178,9054073227,unknown,Data,6148.0,3338.41,-43.0,2024-04-03 08:36:00,True,831.11,2G,True,True,False,Good,8,Wednesday,April
fd25cad2-4583-4547-b660-0fca0a3ad7d0,CU000880,9069221787,TW0072,Sms,6809.0,4592.06,-118.0,2024-04-20 11:50:00,False,964.21,3G,False,True,False,Poor,11,Saturday,April
be47610c-e529-4ef3-a1a8-26192ae8ec7b,CU001234,8165602792,TW0065,Sms,3265.0,4481.28,-62.0,2024-05-04 03:30:00,True,146.42,5G,False,True,False,Good,3,Saturday,May
3dbad860-3bce-46d0-8fdc-c0353612b8fe,CU001169,8035208863,unknown,Data,1267.0,2533.13,-59.0,2024-01-17 01:53:00,False,677.0,4G,True,True,False,Good,1,Wednesday,January
a873c3e0-e6b6-4873-aabc-d4e096007539,CU000956,9035388097,TW0135,Data,1482.0,747.87,-76.0,2024-04-06 20:21:00,True,94.68,2G,False,True,False,Fair,20,Saturday,April
37d0155f-f2d6-4267-b2fa-98150a220337,CU001088,9063256011,unknown,Voice,2249.0,4737.54,-114.0,2024-03-15 16:07:00,False,584.98,4G,False,True,False,Poor,16,Friday,March
0f931e87-5fa2-494a-9b77-b4e22d61daae,CU000276,7043921018,TW0063,Sms,1024.0,2470.47,-84.0,2024-05-17 09:14:00,False,53.9,5G,False,True,False,Fair,9,Friday,May
3b0f4dd5-5bb2-4f35-8456-ad1965df647a,CU000474,776570296,TW0039,Sms,0.0,673.24,-100.0,2024-02-12 08:27:00,False,897.63,4G,False,True,False,Poor,8,Monday,February
ceddaf0a-2584-45fc-be42-9b728307d85b,CU001206,8067520573,TW0080,Data,6564.0,2524.02,-71.0,2024-03-11 06:23:00,False,522.43,5G,False,True,False,Fair,6,Monday,March
49acc119-c3a3-4afa-8666-141263b9b1f0,CU001366,8063615226,TW0040,Sms,46.0,501.11,-39.0,2024-02-27 21:02:00,True,157.66,3G,True,True,False,Good,21,Tuesday,February
18dd4952-4af5-4609-b78f-378fe5b5597f,CU000170,8092122336,TW0065,Sms,5121.0,2022.85,-88.0,2024-03-14 23:14:00,True,344.47,5G,True,True,False,Fair,23,Thursday,March
0e644375-7150-43c8-a141-57d997025230,CU001049,9058104723,unknown,Voice,2324.0,0.0,-43.0,2024-04-11 21:10:00,True,759.39,3G,True,True,False,Good,21,Thursday,April
3dd7f112-cff0-4615-83af-a0375624e9c2,CU000237,8064798268,TW0059,Voice,885.0,4731.46,-84.0,2024-02-04 23:20:00,True,116.13,4G,False,True,False,Fair,23,Sunday,February
2a71d1a6-156a-488f-995f-1aa87cbbc7fd,CU000999,8187378394,TW0121,Sms,6613.0,2174.36,-59.0,2024-05-26 22:10:00,True,895.33,4G,False,True,False,Good,22,Sunday,May
6058a903-49c3-4454-b2a4-9cc06bee9d13,CU000916,779294106,TW0121,Voice,6459.0,3302.29,-41.0,2024-04-19 10:54:00,False,105.4,3G,True,True,False,Good,10,Friday,April
40898e38-4292-4170-b2dd-c95c4901a9ed,INVALID_CU947562,8097467733,TW0099,Voice,5586.0,1661.27,-94.0,2024-05-10 05:41:00,False,145.15,4G,False,True,False,Poor,5,Friday,May
fced3d9e-d49c-4457-883f-67e9eca0db7a,CU000789,80453195,INVALID_TW9414,Sms,2241.0,4848.37,-44.0,2024-04-25 23:11:00,False,399.75,3G,False,True,False,Good,23,Thursday,April
f778d044-04f5-4547-bfbe-2a056a0d0c24,CU001199,8136013718,TW0095,Sms,2595.0,4839.08,-118.0,2024-06-12 11:54:00,False,230.17,3G,True,True,False,Poor,11,Wednesday,June
d2531dc6-6a35-447f-a653-ac8d09eccdc0,CU000259,7019413810,TW0094,Data,888.0,3479.14,-107.0,2024-03-22 12:21:00,True,239.49,4G,False,True,False,Poor,12,Friday,March
2ade5d75-1fc2-4bb0-a528-3a12f0eee277,CU000481,8184731791,TW0092,Voice,822.0,1030.19,-100.0,2024-04-04 21:21:00,False,558.12,3G,False,True,False,Poor,21,Thursday,April
eadbcfdf-2f7f-42ca-a967-d6565a6af91e,CU000289,8155661636,TW0119,Sms,1095.0,3990.77,-68.0,2024-06-28 11:49:00,False,142.52,4G,False,True,False,Good,11,Friday,June
039d0bde-b518-4c0d-bc28-9b851f7eb7ff,CU000527,9064045636,TW0025,Voice,263.0,365.48,-46.0,2024-01-25 22:05:00,False,789.29,4G,True,True,False,Good,22,Thursday,January
38bef49c-42fb-48a6-af75-e8f8f5b838ef,CU001495,7057609338,TW0070,Data,0.0,1552.46,-49.0,2024-05-21 18:29:00,True,29.8,3G,True,True,False,Good,18,Tuesday,May
7cf51da2-e1b8-4ad2-adbf-857dd561e7b8,INVALID_CU931905,9029931377,TW0030,Voice,3478.0,4927.43,-33.0,2024-03-30 03:12:00,True,72.11,2G,False,True,False,Good,3,Saturday,March
f526398e-068e-4936-bd10-3e9adfcc8d79,CU000597,9064809467,TW0068,Data,1966.0,4000.5,-87.0,2024-01-10 08:27:00,True,822.9,4G,True,True,False,Fair,8,Wednesday,January
58bae960-502e-4dba-8781-01a8d430ec91,CU000650,8019855438,TW0130,Sms,-532.0,4385.76,-63.0,2024-05-04 20:18:00,False,404.35,3G,True,True,False,Good,20,Saturday,May
0a73435d-d134-4964-bbe6-56162ba4416d,CU000597,9059958483,TW0140,Data,3453.0,4336.89,-111.0,2024-05-14 04:35:00,False,112.44,4G,True,True,False,Poor,4,Tuesday,May
9c518b88-0394-43ce-a37f-315652421b06,CU001373,9025831487,TW0137,Data,3007.0,0.0,-92.0,2024-01-01 20:33:00,False,178.04,4G,True,True,False,Poor,20,Monday,January
c69e4c37-a7f9-4f76-8633-5530c6343afa,CU000879,7053280748,TW0046,Voice,4232.0,4080.6,-61.0,2024-04-13 17:09:00,True,199.38,4G,False,True,False,Good,17,Saturday,April
c9327811-7f69-434a-bccc-e1f0f4bd4148,CU000121,7013892246,TW0056,Sms,2713.0,1936.72,-71.0,2024-05-19 17:45:00,False,82.07,4G,False,True,False,Fair,17,Sunday,May
6c94e996-4e54-48b7-975e-73b7a6b64ead,CU001144,9032488612,TW0113,Data,5291.0,3828.93,-96.0,2024-01-30 01:11:00,True,56.63,2G,True,True,False,Poor,1,Tuesday,January
f1c4bb6f-052e-40e2-b076-a4c6c651cea7,CU000923,7052441563,TW0062,Voice,2335.0,2641.1,-75.0,2024-05-31 11:48:00,True,822.8,4G,False,True,False,Fair,11,Friday,May
3159b2bf-cb0b-4d84-ac8d-0e4994579c54,CU000304,9033557958,TW0025,Voice,0.0,1023.79,-61.0,2024-06-07 13:00:00,False,645.21,3G,True,True,False,Good,13,Friday,June
2505c4e4-40bc-4bb1-adf3-cef854629add,CU000063,80672685,unknown,Data,4950.0,4476.46,-74.0,2024-06-28 18:26:00,True,735.58,4G,True,True,False,Fair,18,Friday,June
fd984ffe-7f93-434e-95eb-b7a9773b4731,CU000185,9093320290,unknown,Sms,6879.0,1302.66,-115.0,2024-04-13 09:56:00,False,239.0,4G,False,True,False,Poor,9,Saturday,April
2518b094-e034-4868-a708-e9649ec7cc23,CU001399,9034578366,TW0117,Voice,4520.0,179.34,-75.0,2024-05-02 19:17:00,True,772.66,4G,False,True,False,Fair,19,Thursday,May
394d491e-7d32-4f3b-8a41-751f1d79e606,CU001396,8096924408,unknown,Voice,1504.0,4538.57,-113.0,2024-03-09 21:52:00,True,350.49,4G,False,True,False,Poor,21,Saturday,March
383f0c3e-773a-4d9c-84fd-97ab1728764a,CU001416,9054234609,unknown,Data,0.0,4285.78,-114.0,2024-01-25 09:29:00,False,692.08,3G,False,True,False,Poor,9,Thursday,January
a3e1a1c3-332e-4b0e-bfa7-108ccb213ca3,CU000470,8176020284,TW0103,Voice,4837.0,2637.78,-83.0,2024-05-24 00:06:00,True,525.16,5G,False,True,False,Fair,0,Friday,May
0933afcb-c5f3-4c97-b458-297a8b0699a9,CU000011,9096808609,TW0107,Data,1950.0,2342.75,-73.0,2024-05-15 17:52:00,False,185.73,3G,True,True,False,Fair,17,Wednesday,May
97620ffc-9504-4b4f-905a-bf2121eec4ac,CU001142,9057782763,unknown,Sms,3829.0,3784.52,-113.0,2024-04-14 21:54:00,True,379.21,2G,True,True,False,Poor,21,Sunday,April
70697591-7c45-4a48-b09b-a04fc0ec402a,CU000307,8092165369,TW0149,Data,6483.0,1445.38,-59.0,2024-04-08 00:56:00,True,31.71,3G,False,True,False,Good,0,Monday,April
7684a49b-2a0c-4a52-a9a3-fd3a5e4a33f1,CU000755,9064657775,TW0055,Data,557.0,1943.21,-43.0,2024-02-15 12:04:00,True,746.98,4G,True,True,False,Good,12,Thursday,February
d2fff4cf-2c6b-471b-b4ea-b779de9478b7,CU000505,9058637977,TW0048,Sms,6574.0,563.56,-86.0,2024-02-14 19:06:00,True,650.47,3G,True,True,False,Fair,19,Wednesday,February
545e499c-2edd-4f20-81cb-c5b2d34aaa53,CU000976,7047182444,TW0019,Voice,2420.0,1085.53,-61.0,2024-01-29 23:25:00,True,459.86,3G,False,True,False,Good,23,Monday,January
62d89792-2e01-4f76-bd91-c30678af0e12,CU000718,8156105303,TW0066,Sms,0.0,407.23,-38.0,2024-02-14 11:22:00,True,811.1,2G,False,True,False,Good,11,Wednesday,February
7d77fa34-8473-4760-a211-657a9076f432,CU000294,8156985046,TW0059,Voice,1691.0,1266.27,-111.0,2024-04-30 02:19:00,True,149.57,3G,True,True,False,Poor,2,Tuesday,April
e9a24d94-b160-4831-bd95-27e56f72bb50,CU001136,9093214797,TW0114,Data,0.0,2251.43,-88.0,2024-03-04 16:24:00,True,673.3,2G,True,True,False,Fair,16,Monday,March
12ea9c2a-c3ae-484b-aaed-fed58e3476a9,CU001258,8062400732,TW0011,Sms,-1465.0,4796.09,-49.0,2024-06-14 21:22:00,True,316.94,5G,False,True,False,Good,21,Friday,June
d547ecb4-1f83-4d02-9d1b-69bf78923644,CU001002,9068137060,TW0096,Voice,4940.0,4779.82,-83.0,2024-04-25 18:23:00,True,245.44,5G,False,True,False,Fair,18,Thursday,April
774205a6-8ddb-48fb-995f-29800c73dfe6,CU000160,9031735592,TW0041,Voice,4715.0,0.0,-35.0,2024-03-07 03:47:00,True,160.76,2G,True,True,False,Good,3,Thursday,March
ed77527e-f5dd-47dd-a30a-40f037df2340,CU000049,9092727684,TW0049,Voice,2986.0,2403.23,-66.0,2024-03-02 02:02:00,True,997.19,4G,False,True,False,Good,2,Saturday,March
1ce96f01-5a52-415c-a03f-28dc1ae75e11,CU000981,8157724174,TW0046,Data,6113.0,405.26,-108.0,2024-03-08 13:17:00,True,295.46,3G,True,True,False,Poor,13,Friday,March
f20e9cf2-920b-4933-8c60-d1b143a1e2ab,CU000713,7088368398,TW0091,Data,603.0,1224.97,-55.0,2024-06-07 00:46:00,False,774.03,3G,False,True,False,Good,0,Friday,June
47a27fd0-849a-4819-aca3-a5a2093b4c1a,CU000196,7024113369,TW0012,Voice,5493.0,1136.98,-48.0,2024-01-17 07:36:00,False,353.52,3G,False,True,False,Good,7,Wednesday,January
bb27d397-a1d8-4699-b8ad-a0844ded37fb,CU001313,7024980198,TW0144,Voice,5615.0,419.02,-87.0,2024-02-17 14:10:00,True,16.65,2G,True,True,False,Fair,14,Saturday,February
1d0d3465-4838-4317-bc55-05fc0886cd88,CU000278,8098409312,TW0114,Voice,2657.0,3756.17,-42.0,2024-01-05 17:17:00,False,922.72,3G,False,True,False,Good,17,Friday,January
9da2f73e-0040-4bb2-a645-d2d2c0b9dfc3,CU001145,7023385745,TW0062,Sms,4039.0,877.31,-59.0,2024-04-29 02:25:00,True,265.02,5G,True,True,False,Good,2,Monday,April
1bff4bad-2556-415b-bb35-42c1bfd9b4bb,CU001402,8069922502,unknown,Sms,1637.0,2214.52,-115.0,2024-01-06 09:11:00,False,682.23,4G,True,True,False,Poor,9,Saturday,January
f2c0d219-ab9f-4d58-adc9-18c951628cd2,CU001018,8171222628,TW0051,Voice,4284.0,4355.05,-56.0,2024-05-18 23:08:00,True,84.88,4G,True,True,False,Good,23,Saturday,May
6ffdd7bc-910c-4541-9afd-c32a0fc910e4,CU000471,8062907982,TW0071,Voice,1059.0,2278.7,-54.0,2024-03-28 23:28:00,True,677.39,3G,False,True,False,Good,23,Thursday,March
5d3e6d46-9e55-4bed-8ac4-9bb51f70fa82,CU000249,8093021076,TW0031,Voice,461.0,3407.68,-108.0,2024-06-08 16:14:00,True,818.99,5G,True,True,False,Poor,16,Saturday,June
12c80afd-3839-47a1-9388-3ea332c98440,CU001148,8152157167,TW0112,Sms,7142.0,4333.81,-70.0,2024-03-26 16:21:00,False,548.8,4G,False,True,False,Good,16,Tuesday,March
cfdce215-fb95-489d-ad09-003bf93d7e72,CU000119,7089666745,TW0125,Voice,154.0,2217.55,-98.0,2024-03-03 16:50:00,True,199.92,4G,True,True,False,Poor,16,Sunday,March
4b789ac2-c5e4-48fc-b2d6-b0f32b5110c2,CU000399,8033141204,TW0119,Voice,5749.0,1450.45,-79.0,2024-02-26 18:00:00,True,319.46,5G,True,True,False,Fair,18,Monday,February
c9b4e802-8c50-45b6-bdbb-4a4ea3cc3e7c,CU000552,8134229956,unknown,Voice,56.0,4762.54,-117.0,2024-03-03 07:39:00,True,599.69,4G,False,True,False,Poor,7,Sunday,March
fa0a2214-689a-467c-950c-0ed5595d7fe2,CU000505,80119267,TW0026,Data,3880.0,4330.87,-50.0,2024-03-09 10:34:00,True,410.1,3G,True,True,False,Good,10,Saturday,March
91636a37-ecf8-426d-995e-a49ce3e95861,CU001413,7014248757,TW0065,Sms,2714.0,2901.55,-65.0,2024-02-05 10:00:00,False,2.37,4G,True,True,False,Good,10,Monday,February
287bfd4d-dc88-403b-a0a9-12c6d77e997e,CU000837,9032987132,TW0129,Voice,1747.0,2737.98,-103.0,2024-02-23 18:05:00,True,860.3,2G,False,True,False,Poor,18,Friday,February
fe79b281-9b22-402e-97d9-cea422e4216b,CU001237,7045356572,TW0077,Data,5149.0,879.65,-113.0,2024-01-17 20:28:00,False,870.42,4G,False,True,False,Poor,20,Wednesday,January
d05cc975-af42-4aea-8a36-8c67fc132a17,CU000639,9064838824,TW0087,Voice,3272.0,2381.41,-95.0,2024-03-25 02:29:00,True,486.03,3G,True,True,False,Poor,2,Monday,March
c2ba99a3-ef11-4326-bace-98375b8066f6,CU001274,8178904836,TW0122,Data,905.0,1216.26,-52.0,2024-03-04 16:15:00,False,421.58,4G,True,True,False,Good,16,Monday,March
cb777189-51da-4036-b744-5c7722c3418e,CU001143,8156340079,TW0029,Voice,448.0,1193.3,-97.0,2024-04-02 11:19:00,True,585.67,4G,False,True,False,Poor,11,Tuesday,April
eca64ffc-47aa-41a5-93d4-75c091b7b3c6,CU000839,9038451757,TW0077,Data,887.0,3072.22,-82.0,2024-05-10 00:51:00,False,504.46,3G,False,True,False,Fair,0,Friday,May
0b096860-2476-4129-9efa-60e119f6737e,CU001414,9053632349,TW0051,Sms,5408.0,2576.66,-103.0,2024-06-16 16:29:00,False,540.26,5G,False,True,False,Poor,16,Sunday,June
672542e2-811c-44e2-9d1f-dc06cb3965a8,CU000977,80861093,TW0004,Voice,1998.0,3497.64,-117.0,2024-06-15 14:18:00,True,404.33,2G,False,True,False,Poor,14,Saturday,June
44aeb3bb-1f23-47f5-9624-d3ddc337c2a1,CU001043,8167582236,TW0064,Sms,4591.0,804.22,-32.0,2024-04-06 14:22:00,False,221.79,4G,False,True,False,Good,14,Saturday,April
bc370328-5810-4178-bb25-9a9e97a647f3,CU001496,7053661549,TW0083,Sms,4159.0,4372.93,-82.0,2024-04-11 04:07:00,True,872.53,4G,True,True,False,Fair,4,Thursday,April
3fa461b6-2348-4215-87b2-04cdbef4e054,CU001136,9051881584,TW0108,Data,5536.0,1223.15,-49.0,2024-04-04 03:07:00,True,735.07,4G,True,True,False,Good,3,Thursday,April
39e44bf7-7a1b-474b-ac2d-7b08306f9f66,CU000074,8066808785,TW0135,Data,4005.0,4397.95,-33.0,2024-05-05 01:37:00,True,72.0,4G,True,True,False,Good,1,Sunday,May
e726cb00-5435-4347-b978-b7b63d36df5d,CU000059,8057605885,TW0047,Voice,2987.0,1414.62,-105.0,2024-03-04 10:04:00,False,407.36,5G,True,True,False,Poor,10,Monday,March
6b9eeaa0-52f5-4af9-9a65-3ebcf7ccb042,INVALID_CU961974,7016143609,TW0061,Data,662.0,1137.33,-91.0,2024-03-13 01:24:00,True,598.64,3G,False,True,False,Poor,1,Wednesday,March
d682c545-c882-42b0-b3ee-d6ff7f0c93cf,CU000554,8184785951,TW0076,Sms,7118.0,4545.78,-99.0,2024-01-15 13:37:00,True,493.39,3G,False,True,False,Poor,13,Monday,January
fb604515-a686-4e2f-b6d2-8a9933767435,CU000234,7057789809,TW0049,Sms,550.0,2416.01,-120.0,2024-03-22 04:14:00,True,146.48,3G,False,True,False,Poor,4,Friday,March
61e35cfb-2cf1-4fa1-b953-ccca313ace19,CU001244,7015527803,unknown,Data,6709.0,1226.37,-53.0,2024-03-27 20:07:00,False,628.61,3G,False,True,False,Good,20,Wednesday,March
1abe3072-b475-4ce9-9b75-b5b8fc99dafd,CU001247,8098026853,TW0114,Data,6534.0,1410.81,-83.0,2024-03-16 12:39:00,False,303.89,5G,True,True,False,Fair,12,Saturday,March
b83bdab8-5554-42bb-8c40-816d0f4eda53,CU000006,80999537,TW0119,Data,1411.0,2775.22,-75.0,2024-01-28 03:27:00,False,382.48,5G,True,True,False,Fair,3,Sunday,January
8ee3f4b4-edcb-4b40-a642-89c5d8259d65,CU000834,9058387317,unknown,Voice,0.0,3985.53,-100.0,2024-04-01 09:09:00,True,322.89,5G,True,True,False,Poor,9,Monday,April
23306e80-8615-43c1-a89c-a7667973b8f5,CU001001,7081870498,TW0108,Sms,0.0,1045.97,-75.0,2024-04-21 16:05:00,False,522.41,2G,False,True,False,Fair,16,Sunday,April
f0433229-f6ab-4e6d-bdf7-1ce808ac5098,CU000382,8036828136,INVALID_TW9494,Data,5919.0,2225.69,-94.0,2024-03-30 09:18:00,False,183.47,2G,True,True,False,Poor,9,Saturday,March
3e13a7b0-9d09-4c63-ad6f-24f48a4480f1,CU000890,9026367049,TW0133,Data,1275.0,0.0,-98.0,2024-05-01 23:46:00,True,48.47,2G,False,True,False,Poor,23,Wednesday,May
269ed1a9-f655-491e-b40d-eedfa1200035,CU000974,8154531755,TW0021,Data,5551.0,2423.29,-45.0,2024-06-01 22:18:00,True,181.92,4G,False,True,False,Good,22,Saturday,June
45589edb-66bc-4100-84df-ccc0c2285907,CU000743,9053860502,unknown,Voice,3913.0,4722.79,-100.0,2024-05-13 11:42:00,False,817.77,4G,False,True,False,Poor,11,Monday,May
bb5dfe24-fac5-4f27-9f68-a6b2abf6437c,CU000600,8138239156,TW0034,Data,4977.0,89.51,-88.0,2024-05-06 00:34:00,False,840.43,3G,True,True,False,Fair,0,Monday,May
6cac0ce1-91fe-42f7-9c35-44764f70bc5d,CU000338,7082085992,TW0147,Data,1799.0,3963.61,-86.0,2024-06-10 18:41:00,False,314.5,5G,False,True,False,Fair,18,Monday,June
44374e48-fff3-41dc-8967-5c41737e2c56,CU000564,7045394356,TW0129,Data,5231.0,3900.83,150.0,2024-04-19 17:28:00,False,86.41,4G,False,False,False,Good,17,Friday,April
3daf9e15-44d8-423a-9309-1888a77d81c6,CU001161,8064803354,TW0016,Data,1490.0,4797.1,-74.0,2024-04-29 19:07:00,True,895.49,4G,False,True,False,Fair,19,Monday,April
d4fa8b61-0b50-48b1-9740-4f80d9bb4288,CU000993,80240230,INVALID_TW9269,Sms,2350.0,235.82,-74.0,2024-04-07 05:13:00,True,153.38,4G,False,True,False,Fair,5,Sunday,April
bac52d97-2af4-41a7-973d-d766e7831535,CU000473,8081647438,TW0015,Data,3864.0,4244.78,-42.0,2024-03-16 09:29:00,False,594.41,3G,True,True,False,Good,9,Saturday,March
e6b626cd-4a38-429f-b088-50224675129c,CU000968,779970343,unknown,Voice,3739.0,1819.93,-57.0,2024-02-20 04:40:00,False,63.49,3G,True,True,False,Good,4,Tuesday,February
815f44da-fc67-46db-b4cd-789d32233587,CU000996,8184504186,TW0071,Voice,551.0,2426.44,-113.0,2024-04-30 00:00:00,False,670.75,5G,False,True,False,Poor,0,Tuesday,April
a5a8c766-85a9-4301-898b-57f70e97738b,CU000344,7045479431,TW0028,Data,4771.0,2644.75,-118.0,2024-05-08 11:12:00,True,528.01,4G,False,True,False,Poor,11,Wednesday,May
