call_id,customer_id,phone_number,tower_id,call_type,call_duration_seconds,data_usage_mb,signal_strength_dbm,call_timestamp,call_success,revenue_naira,network_type,roaming
672542e2-811c-44e2-9d1f-dc06cb3965a8,CU000977,80861093,TW0004,voice,1998,3497.64,-117,15/06/2024 14:18,Y,404.33,2G,0
bfef4759-2a90-4c28-933e-25ac6c652388,CU000413,None,TW0075,data,6531,1232.37,-86,09/04/2024 15:02,TRUE,196.1,3G,Yes
a06a666c-7836-42c9-9a00-419636cbf45e,CU000063,None,,sms,2594,1774.39,-111,08/04/2024 19:33,0,661.34,5G,FALSE
44aeb3bb-1f23-47f5-9624-d3ddc337c2a1,CU001043,8167582236,TW0064,sms,4591,804.22,-32,06/04/2024 14:22,No,221.79,4g,FALSE
bc370328-5810-4178-bb25-9a9e97a647f3,CU001496,7053661549,TW0083,SMS,4159,4372.93,-82,11/04/2024 04:07,Yes,872.53,4g,Yes
3fa461b6-2348-4215-87b2-04cdbef4e054,CU001136,9051881584,TW0108,Data,5536,1223.15,-49,04/04/2024 03:07,Yes,735.07,4g,Yes
74fb4ab2-07cb-4b55-866c-9cf34bdd7056,INVALID_CU938500,None,TW0131,Voice,6637,3724.03,-45,13/06/2024 01:29,1,567.72,4g,1
39e44bf7-7a1b-474b-ac2d-7b08306f9f66,CU000074,8066808785,TW0135,data,4005,4397.95,-33,05/05/2024 01:37,Y,72,4g,Yes
e726cb00-5435-4347-b978-b7b63d36df5d,CU000059,8057605885,TW0047,voice,2987,1414.62,-105,04/03/2024 10:04,0,407.36,5G,Yes
6b9eeaa0-52f5-4af9-9a65-3ebcf7ccb042,INVALID_CU961974,7016143609,TW0061,Data,662,1137.33,-91,13/03/2024 01:24,1,598.64,3G,No
d682c545-c882-42b0-b3ee-d6ff7f0c93cf,CU000554,8184785951,TW0076,sms,7118,4545.78,-99,15/01/2024 13:37,Yes,493.39,3G,No
fb604515-a686-4e2f-b6d2-8a9933767435,CU000234,7057789809,TW0049,SMS,550,2416.01,-120,22/03/2024 04:14,Yes,146.48,3g,0
61e35cfb-2cf1-4fa1-b953-ccca313ace19,CU001244,7015527803,,Data,6709,1226.37,-53,27/03/2024 20:07,0,628.61,3g,0
1abe3072-b475-4ce9-9b75-b5b8fc99dafd,CU001247,8098026853,TW0114,data,6534,1410.81,-83,16/03/2024 12:39,0,303.89,5G,Yes
b83bdab8-5554-42bb-8c40-816d0f4eda53,CU000006,80999537,TW0119,data,1411,2775.22,,28/01/2024 03:27,N,382.48,5G,Yes
8ee3f4b4-edcb-4b40-a642-89c5d8259d65,CU000834,9058387317,,Voice,,3985.53,-100,01/04/2024 09:09,1,322.89,5G,TRUE
23306e80-8615-43c1-a89c-a7667973b8f5,CU001001,7081870498,TW0108,sms,,1045.97,,21/04/2024 16:05,N,522.41,2G,No
f0433229-f6ab-4e6d-bdf7-1ce808ac5098,CU000382,8036828136,INVALID_TW9494,data,5919,2225.69,-94,30/03/2024 09:18,0,183.47,2G,1
3e13a7b0-9d09-4c63-ad6f-24f48a4480f1,CU000890,9026367049,TW0133,data,1275,,-98,01/05/2024 23:46,Y,48.47,2G,No
269ed1a9-f655-491e-b40d-eedfa1200035,CU000974,8154531755,TW0021,data,5551,2423.29,-45,01/06/2024 22:18,Y,181.92,4G,0
45589edb-66bc-4100-84df-ccc0c2285907,CU000743,9053860502,,Voice,3913,4722.79,-100,13/05/2024 11:42,0,817.77,4G,FALSE
5212b5cf-4843-4fd7-95c8-8e223bc14934,CU001123,None,TW0020,Voice,3121,479.24,,13/06/2024 13:20,Y,228.82,3g,FALSE
bb5dfe24-fac5-4f27-9f68-a6b2abf6437c,CU000600,8138239156,TW0034,Data,4977,89.51,-88,06/05/2024 00:34,N,840.43,3G,TRUE
6cac0ce1-91fe-42f7-9c35-44764f70bc5d,CU000338,7082085992,TW0147,data,1799,3963.61,-86,10/06/2024 18:41,N,314.5,5G,No
44374e48-fff3-41dc-8967-5c41737e2c56,CU000564,7045394356,TW0129,Data,5231,3900.83,150,19/04/2024 17:28,0,86.41,4G,0
3daf9e15-44d8-423a-9309-1888a77d81c6,CU001161,8064803354,TW0016,data,1490,4797.1,-74,29/04/2024 19:07,Yes,895.49,4g,0
3daf9e15-44d8-423a-9309-1888a77d81c6,CU001161,8064803354,TW0016,data,1490,4797.1,-74,29/04/2024 19:07,Yes,895.49,4g,0
d4fa8b61-0b50-48b1-9740-4f80d9bb4288,CU000993,80240230,INVALID_TW9269,sms,2350,235.82,-74,07/04/2024 05:13,1,153.38,4g,FALSE
bac52d97-2af4-41a7-973d-d766e7831535,CU000473,8081647438,TW0015,data,3864,4244.78,-42,16/03/2024 09:29,No,594.41,3G,Yes
e6b626cd-4a38-429f-b088-50224675129c,CU000968,779970343,,voice,3739,1819.93,-57,20/02/2024 04:40,FALSE,63.49,3G,Yes
815f44da-fc67-46db-b4cd-789d32233587,CU000996,8184504186,TW0071,Voice,551,2426.44,-113,30/04/2024 00:00,0,670.75,5G,FALSE
a5a8c766-85a9-4301-898b-57f70e97738b,CU000344,7045479431,TW0028,Data,4771,2644.75,-118,08/05/2024 11:12,Y,528.01,4G,0
64a3d21e-5894-43d1-9cde-efe31508b17b,CU000158,7085566344,TW0035,voice,4413,,-92,20/04/2024 19:47,N,331.97,4G,Yes
115afac2-623a-45e3-9f52-e8c7bb01b2a3,CU000786,7059853402,TW0004,SMS,3538,,-65,30/03/2024 08:08,N,349.05,5G,No
4927a69b-2cf4-4b45-a08e-a69c9e9bf46e,INVALID_CU953334,80150057,TW0058,sms,869,,-109,16/05/2024 21:09,TRUE,717.84,3g,Yes
82156ed3-2fb0-44dd-9542-cc104464a014,CU001497,7081483393,TW0019,data,4440,1347.82,-116,04/01/2024 09:11,No,855.58,4g,Yes
77565088-ebd1-4aa3-b9a0-185fde3d9ba5,CU000799,8172383817,TW0019,data,3975,4059.37,-88,03/05/2024 03:11,No,373.79,3G,No
9a421631-a1c6-497d-86f0-c279d95e65c6,CU000371,2.34804E+12,TW0051,Data,4127,4446.25,0,25/06/2024 09:05,N,914.29,3g,No
22392ec3-3138-48c6-97d2-71e567f9328e,CU000933,8159280100,TW0063,SMS,4291,1718.28,-62,28/02/2024 19:28,0,345.98,3g,TRUE
e5fa8a44-26b2-4634-b781-b243af069f8f,CU000714,None,TW0038,SMS,3648,3193.85,-30,22/03/2024 20:33,0,897.89,4g,TRUE
68a291b5-9e25-44d4-8287-fa0a21d64c0c,CU001237,7046104224,TW0049,Data,2779,569.36,-78,18/02/2024 04:11,No,635.17,3G,Yes
d172c5c0-e16b-41c0-8612-b166eaf9713d,INVALID_CU947112,8188255745,TW0016,Data,928,443.99,-115,09/03/2024 16:17,N,181.54,4g,No
62ffa2fd-5af7-4931-b898-c966b322bcaa,CU001388,8035028339,TW0033,data,3547,4717.82,,01/02/2024 20:06,TRUE,520.67,2G,0
bb5fb1e5-69e5-4e1c-9308-bfdf32dd891b,CU000909,8136135035,TW0022,sms,650,4520.33,-104,04/05/2024 13:05,0,685.03,4g,TRUE
83a426c4-960c-40d7-994a-7041fe6fa6bb,CU000498,7085785863,,SMS,4954,3513.67,-119,19/06/2024 02:43,Yes,228.86,4g,No
70a45fbe-fc7f-4cb3-a179-e1227643bda0,CU000046,8033906864,TW0127,Data,7088,920.52,,04/03/2024 14:08,1,209.52,4G,0
b9a16490-f3ea-4e91-a0e1-ac3e5e5996bb,CU000581,9057416055,TW0135,data,2765,1279.5,-101,19/04/2024 17:53,Y,99.48,3G,No
0bcee10c-5ebb-461e-92a9-2fcb57c06c03,CU000846,8159494968,TW0007,sms,578,2490.81,-91,24/03/2024 18:18,Y,598.24,3G,1
3caeefaa-6391-4267-ac31-dd07a73b8dde,CU000105,9062000531,TW0083,Data,,2110.8,-75,10/04/2024 18:43,FALSE,849.22,4G,FALSE
e435dd07-4127-4158-a160-b2d7e0559ad0,,7057431224,TW0091,SMS,7040,1140.34,,14/06/2024 11:54,Y,928.11,5G,TRUE
e435dd07-4127-4158-a160-b2d7e0559ad0,,7057431224,TW0091,SMS,7040,1140.34,,14/06/2024 11:54,Y,928.11,5G,TRUE
55949233-1e4b-49aa-b236-da70085243b3,CU000582,8091389098,TW0111,sms,6598,2867.11,-114,29/03/2024 07:41,1,425.47,4G,FALSE
e79ae96d-4dc0-4c1d-915a-1a729be2bb76,CU001161,8098712448,TW0075,sms,1460,79302,-84,06/02/2024 08:05,Y,503.88,2G,0
626a3381-d4a4-4e09-bed7-6828873d6a2a,CU000059,8178287570,TW0086,Voice,4466,4049.75,0,31/01/2024 22:52,FALSE,570.9,3G,TRUE
072a4a0f-cf88-40b1-9fc3-e185182b201a,CU000190,7087171594,TW0004,sms,4136,687.65,-56,01/04/2024 03:38,No,420.96,4G,FALSE
472cdda1-6549-4bf6-b198-af9f8adc844b,CU000668,8171659976,,sms,638,4726.06,-72,14/04/2024 11:54,No,896.44,3G,TRUE
3b3628ef-952b-4a7f-958a-1dbc60fc8e9b,CU000674,80339956,TW0035,Data,5586,3357.48,-35,08/01/2024 10:53,1,380.75,2G,Yes
351d188b-01ce-4161-a3d7-9a63463ead28,CU000218,8155490245,,sms,-3284,2410.24,-80,27/03/2024 17:38,1,214.83,4G,0
68934fdf-b5d1-4052-b29b-82994a3c54f3,CU000886,None,TW0030,voice,4286,2334.92,-65,02/01/2024 01:12,0,812.17,5G,FALSE
06500288-e9cf-4592-9b07-d24801166c7a,CU000028,8067335540,TW0049,data,2158,666.37,0,31/05/2024 02:15,0,50.18,4G,No
ad17be34-cd13-4726-add4-a68d4b11e0bf,CU000741,80493527,TW0093,Data,1641,702.27,-92,16/05/2024 16:21,0,121.03,4G,No
6c21a80e-2336-41d9-a686-5ef0a4cad296,CU000643,9038025845,TW0010,Data,,4565.41,0,13/02/2024 15:12,TRUE,56.62,5G,FALSE
db1f5b48-1248-4e1d-ad2f-df9338616c9e,CU001376,8167416366,,Voice,119,436.91,-96,14/02/2024 15:09,No,435.27,4G,No
bb77b9ea-9129-4871-b7ba-3ca8510e2f0c,,8159846486,TW0076,sms,351,,-118,17/04/2024 21:06,Yes,967.88,4g,FALSE
cb75860c-6e93-4032-be14-210ce154589f,CU000355,8031551939,TW0102,voice,,2370.19,-38,10/06/2024 03:08,Y,833.88,3g,No
a43a5e2b-36c8-4a22-be2c-173c28f43d0e,CU001128,8039107948,TW0045,sms,671,3717.16,-92,17/01/2024 06:01,N,955.22,5G,Yes
735ea139-fccc-4178-a57f-3d0be7216fb8,CU000777,9068520468,TW0120,SMS,1232,74.71,-75,14/06/2024 19:40,Y,924.5,2G,0
35fd6f48-fca0-4809-bf70-26b01140d781,CU000102,8154597745,TW0031,Voice,3156,2961.52,-92,30/03/2024 14:45,No,895.47,3g,1
35fd6f48-fca0-4809-bf70-26b01140d781,CU000102,8154597745,TW0031,Voice,3156,2961.52,-92,30/03/2024 14:45,No,895.47,3g,1
b505081c-afe1-455e-b744-076a1a1632c7,CU000017,8065134708,TW0126,Data,6027,2248.05,-78,22/01/2024 15:52,N,350.81,4G,1
3be55f84-7bbb-47d0-b757-03d8f566b4e3,CU001373,8020135587,TW0097,data,4023,399.24,-96,30/05/2024 21:27,Yes,559.27,5G,TRUE
3be55f84-7bbb-47d0-b757-03d8f566b4e3,CU001373,8020135587,TW0097,data,4023,399.24,-96,30/05/2024 21:27,Yes,559.27,5G,TRUE
742b9188-4f89-4cc0-adf4-e6a3036c0aba,CU000425,8132097649,TW0001,Voice,4682,4021.91,-107,26/01/2024 01:29,FALSE,100.19,2G,TRUE
7f3e7f6b-4a61-4f39-9654-39e978c86ac6,CU001104,8093916773,INVALID_TW9815,Data,3602,1746.19,,09/01/2024 07:45,No,52.87,4G,Yes
1d909cdb-14c9-4fed-9ca3-3f02ca012fe1,CU001465,7087349373,TW0100,SMS,,,-102,18/06/2024 12:24,FALSE,138.84,5G,FALSE
4bd86816-0671-4980-9407-37d21f681cca,CU000973,8099575199,TW0094,Voice,5874,3484.24,-104,16/04/2024 09:45,No,35.52,5G,TRUE
4346acc8-1497-40a5-b18c-3629012c99de,CU001283,9026359728,TW0107,sms,6038,1526.99,-57,12/04/2024 14:53,Yes,980.32,4g,Yes
72755643-e047-4e87-803c-0f62bb3d7898,CU001351,8163093662,TW0114,SMS,2883,603.53,-43,07/06/2024 16:14,TRUE,670.43,3g,0
f8014a7b-26b7-4030-9139-e47959fc12d3,CU000060,7083574192,TW0105,Data,3115,2282.54,-106,04/01/2024 07:51,Y,989.87,4g,TRUE
17d9aa0f-baab-4995-94b1-503e95378d1d,CU000897,7043509558,TW0015,Data,367,2326.46,-71,20/03/2024 12:17,1,536.91,3G,FALSE
a2ee7859-863a-45a8-8d84-14bfee28382d,CU000565,9033242098,TW0049,Data,15,71920,-100,06/06/2024 13:41,TRUE,234.93,4G,FALSE
151c58fd-abc4-4084-bfdc-f948a85aff16,INVALID_CU955030,8045879550,TW0044,data,6066,1905.33,-92,27/05/2024 00:35,No,270.03,2G,FALSE
6db6cb43-0208-4cd3-9977-78cb6bf948c5,CU001043,9093214797,TW0033,Data,4184,2741.63,,09/01/2024 11:02,FALSE,587.24,3g,TRUE
7459184f-eb7e-49b8-b44f-affab13e1627,CU001098,8065134708,TW0117,Data,4592,765.83,-78,26/03/2024 01:44,Y,920.4,4G,Yes
1f03d7e0-33b4-4524-b7a9-876e38653065,CU001013,None,TW0074,data,3920,1402.57,-114,06/04/2024 04:09,0,732.98,5G,0
25fd85c3-f5ec-4a4b-93f7-c066182d0d6f,CU000282,7084204597,TW0137,data,539,4336.46,-102,05/02/2024 09:47,Y,944.85,4G,FALSE
7d81d386-73a5-4842-bbb7-83564cfeab0a,CU000791,772509635,TW0047,Data,5553,,-39,29/03/2024 22:23,1,224.27,5G,FALSE
a310df53-c7c2-4fe2-a40d-beb6f9181bd3,,7018073134,TW0144,data,4190,1170.35,-75,15/05/2024 06:38,1,580.72,2G,0
a310df53-c7c2-4fe2-a40d-beb6f9181bd3,,7018073134,TW0144,data,4190,1170.35,-75,15/05/2024 06:38,1,580.72,2G,0
05eb1f59-985d-4a53-902f-ab8c1fa46675,CU000551,8064399663,TW0101,Data,814,4775.2,-53,25/03/2024 08:41,0,240.66,5G,TRUE
fab492f8-ba50-459f-9df7-0ef070cdaf25,CU000471,773666440,TW0121,data,2442,1362.46,-40,09/05/2024 17:25,Yes,27.42,3G,FALSE
56c45cba-8eb1-4d4c-8119-6deff64cfe3f,CU001417,7043631979,TW0129,Data,5270,3682.91,-99,14/05/2024 04:07,FALSE,910.58,3g,Yes
78469746-2811-4cdb-863d-9751c23f3bdf,CU000240,80776738,TW0011,SMS,4602,2776.61,-73,27/05/2024 10:07,0,504.63,5G,TRUE
6dd61f12-c788-4fc4-ada4-fe3cfb920e99,CU000943,8135365638,TW0108,sms,5562,1290.8,-101,09/01/2024 08:33,1,27.15,4G,1
6c7fa23c-0973-4321-9b6d-9b8ee0cfe754,CU000589,9098449748,,data,596,645.71,-58,13/05/2024 00:29,0,325.9,4G,FALSE
a579abba-0fbc-4f75-9d82-4570607365a4,CU001196,8136245578,TW0065,voice,,4578.11,-50,08/04/2024 05:55,1,368.86,3G,Yes
317f2e5e-eff6-405a-a078-ca5abc6b5c48,CU000160,8162710197,TW0127,data,5879,2038.42,150,06/05/2024 05:04,Y,67.04,5G,No
002e8c1e-2d8d-4e5a-9dfd-9368a4aee1a4,CU000117,8169079991,TW0002,SMS,5933,,-96,20/04/2024 10:44,0,627.41,5G,TRUE
4fe8a82b-4f4b-47bc-93de-bcc2a21289d1,CU000733,7025542450,TW0085,Data,4092,2844.25,-84,31/01/2024 22:07,No,804.14,4g,1
32bdc0ed-52e0-4b5a-b630-23cdca7ed350,CU000422,None,TW0008,sms,7045,2709.05,-67,12/05/2024 10:27,0,196.19,4G,0
a9b4b84c-f359-404e-bd76-16134f77b2d9,CU001435,9036125784,TW0065,SMS,,1639.39,-63,19/04/2024 05:37,Y,801.05,4G,FALSE
9a908c30-fc4c-4583-84c5-6c48ba028a68,,9037642066,TW0076,sms,,2294.46,-80,16/03/2024 17:43,Yes,358.06,4g,1
9a908c30-fc4c-4583-84c5-6c48ba028a68,,9037642066,TW0076,sms,,2294.46,-80,16/03/2024 17:43,Yes,358.06,4g,1
ff6c9df5-4610-4ec2-a949-86c10786c3ad,CU000324,8134652855,TW0123,SMS,1908,1979.74,,10/06/2024 17:14,N,811.92,3g,No
30595ca5-3c1d-4e26-bd42-ebfb7bbf43e4,CU000368,8137629911,TW0054,Data,1356,2309.9,-108,11/04/2024 02:49,Yes,938.07,3g,0
0f21e412-7d1e-40a5-b4bb-559565a23914,CU000132,8154037459,TW0080,Voice,1128,2533.59,-56,02/01/2024 16:30,TRUE,79.64,5G,1
78cbe49a-dc24-4c9f-91e9-d27901fd9312,CU000514,8044331985,TW0039,data,5902,3032.28,,03/05/2024 20:50,1,752.08,4g,Yes
576e4418-7c41-4fa7-a7da-375a906fd03b,CU001005,8165406317,TW0069,data,1915,55846,-99,07/01/2024 14:56,No,443.64,2G,TRUE
d9520316-0296-43cb-9a66-52e8f275c3ca,CU000844,7011128413,,sms,6850,,-73,05/01/2024 02:23,TRUE,996.1,3G,0
47fe7e50-d884-47a4-8b12-73ff4c95519d,CU000150,9037274180,TW0147,Voice,6306,758.76,-96,14/03/2024 01:44,1,386.14,3G,TRUE
a9243895-f065-4c8f-aba6-00d855d8b937,CU001449,80377030,,voice,6589,4094.56,-103,20/02/2024 18:30,1,879.67,3G,FALSE
b3bccd56-da3e-43e3-bd38-9fc6588d6575,CU000323,7083491461,TW0076,Voice,321,4005.23,-64,02/05/2024 21:37,Yes,463.03,5G,TRUE
71cb4bd9-33b2-46c4-abfd-78b7ebf2d700,CU000550,7083913827,TW0076,voice,3520,2164.39,,18/05/2024 19:46,No,402.72,3g,FALSE
6765c7bf-1747-4514-b7b5-c8db65f755ca,,8036828339,TW0122,SMS,524,2701.87,,31/01/2024 08:41,Y,355.99,3G,FALSE
654e1dcf-30c5-4dee-b35c-75fd77a6f51a,CU000047,7011205309,,data,2576,4196.73,-35,02/06/2024 07:14,No,95.32,5G,No
bf185d2b-3ebe-491f-b271-8a2d3158b832,CU000471,9032683887,TW0068,SMS,1584,4100.41,-114,23/05/2024 15:58,Yes,750.03,4G,Yes
8bb12e31-01e8-4d13-b765-ee43c8b062ef,CU000973,7019810112,INVALID_TW9378,data,5610,10.36,-73,14/04/2024 23:32,No,569.08,5G,1
b199e33a-2449-4cb5-81d1-a42f79a66ec0,CU000635,None,TW0089,voice,893,2739.02,-44,08/01/2024 23:11,Yes,708.58,4g,0
4bb20718-8ca2-4ab0-bb63-e7d5da3d6291,CU000275,8152281022,TW0050,Voice,-3498,1498.61,-83,12/01/2024 08:31,Yes,904.66,5G,1
13228f52-7616-4c03-b4fc-b6e8008bbdc0,CU000862,777299307,TW0125,voice,3481,1618.01,-96,19/01/2024 07:49,0,589.3,4G,0
96be26ca-e4ab-4acc-8ec6-fadf16a8beeb,CU000471,778516710,TW0063,SMS,1220,2449.32,-65,20/02/2024 18:02,FALSE,715.68,3g,1
b53ed819-5089-4511-b5a9-cb52ced956c9,CU001162,7028214175,TW0103,voice,,2215.07,,09/06/2024 13:19,1,974.19,3g,No
ebd6cf02-2094-49be-82ee-af93a6006d38,CU000425,8037506795,,Data,,1924.42,-71,14/03/2024 13:55,No,138.72,2G,TRUE
fcccb4c0-ee11-4def-b428-29a54091887b,CU000135,7044636496,TW0068,sms,2576,2860.36,-81,13/01/2024 21:13,No,691.2,3g,Yes
a8b66e0e-19c1-4b0e-88a9-5a95082a5dc1,CU000905,7043921018,TW0128,voice,5269,4213.56,-80,22/01/2024 03:40,1,642.88,4g,1
41b314e1-5950-42d9-b5b8-97ae64276fbf,CU000834,8011142034,INVALID_TW9713,voice,1669,2070.19,-120,09/05/2024 18:31,Yes,247.8,3G,No
9fc66435-7ff0-4ac1-a3f5-62c79332f713,CU000248,8096924408,TW0026,sms,5130,731.36,-50,02/03/2024 15:40,0,528.67,2G,Yes
0ae53272-27f0-4b5e-81dc-f2721796a54f,CU000605,8139746588,TW0046,Data,77,3773.11,-88,16/04/2024 17:26,Yes,532.3,3G,1
36f65a9e-5cc7-4580-85f9-b9a3fcd06222,CU000333,7022208687,,sms,3780,4520.87,-104,23/02/2024 01:23,Yes,768.11,4G,1
588ed79c-cbb2-44bc-b355-1eb45e7ffec2,CU000535,8036599221,,Data,6004,2070.13,-76,13/04/2024 13:20,Y,934.02,5G,No
1040680f-ad80-4831-ad45-e39e95e3d9d0,,8068628291,TW0141,voice,5755,,-42,15/04/2024 12:42,Yes,738.32,5G,1
b1c9941e-db4b-4bc0-9c9f-b3408a29846c,CU000016,8037647386,TW0060,sms,3567,2587.17,-105,15/01/2024 15:24,0,888.24,5G,TRUE
5c6c36f2-b63b-46a7-90dd-a51c50ab78ac,CU001325,9051982702,TW0112,SMS,6976,2446.35,-116,26/06/2024 04:03,TRUE,312.77,4g,1
c5a1d0e7-1502-41fc-8bc2-b00bbb60a3e3,CU000363,7021038580,TW0032,Data,6744,2513.44,-80,23/01/2024 15:15,N,970.42,2G,TRUE
cea19cfd-d0b6-4e08-9ebb-316255b65a29,CU000058,9022672768,TW0065,data,6605,901.05,-100,05/02/2024 15:48,FALSE,907.78,4G,0
0e99b78e-07ec-4c4d-a7cb-2c183a3662e7,CU000047,8068346920,TW0030,data,4868,3495.51,-38,08/05/2024 14:52,N,745.5,4G,FALSE
5e6c6ebd-712f-4de8-a6c6-5cbde7cceb4a,CU001452,8139071889,TW0046,data,2368,3303.54,-79,14/02/2024 14:45,Y,400.64,4G,TRUE
f8b9bd67-0adb-45fa-a180-e20d442ff4a9,CU000571,774837220,TW0135,Voice,3233,916.82,-84,22/01/2024 01:39,No,562.38,4G,1
4670d7d7-a52a-4ebf-b13c-c81eed08cd95,,8158844908,TW0089,voice,2813,1981.54,-115,25/06/2024 19:32,No,993.48,3g,0
da994d13-4753-4d7e-8ea8-69096fb21039,CU000811,7027921487,TW0102,Voice,,4566.28,-111,09/01/2024 09:27,Y,403.2,5G,Yes
09baadff-72b7-4bf0-807d-9c038d04faee,CU001322,8187465605,TW0123,sms,-757,318.23,-34,25/05/2024 22:24,TRUE,409.62,4g,No
170d80fb-b2bd-4de5-9e73-f1309c7ab6c2,CU000713,771406467,TW0145,SMS,4130,3287.34,-106,13/02/2024 05:48,TRUE,990.74,4G,TRUE
641d68b9-d0ce-4794-b136-afc934e10a27,,8041211039,TW0142,Voice,7021,3412.93,-90,01/04/2024 12:00,Y,808.8,2G,TRUE
92337bb8-743f-480d-8a50-d804849d8721,CU000181,8154606256,TW0057,voice,6691,,,30/05/2024 18:35,TRUE,632.01,3G,FALSE
efe96abd-cbdc-4555-9b10-54f9c146091a,CU000989,2.34806E+12,TW0106,sms,3423,846.32,-110,14/02/2024 14:01,0,582.19,3g,TRUE
5a5b630c-0956-4b2c-8afd-84dc3bcab790,CU000617,8134827150,TW0051,Data,3699,1006.25,-40,10/01/2024 09:39,No,346.62,3G,Yes
c81e4a13-bd63-4b3d-b9bf-bdc24a62a4ac,INVALID_CU905372,7087715005,TW0084,sms,3806,3045.32,-97,28/02/2024 08:07,N,619.8,3G,0
1388ab7c-c8c8-491c-8ee0-223a81e00a4d,CU000617,9051929494,TW0089,Data,4550,3901.43,-68,30/01/2024 17:47,Yes,548.68,5G,TRUE
57f0b294-f51d-4d1d-8bc2-0fabb882d20d,CU000800,9092236713,TW0088,sms,6868,3872.79,-76,15/05/2024 14:44,FALSE,232.68,3g,No
907e25a5-fe79-4a62-bdbb-00c9b044d8ba,,7086359146,TW0106,voice,5708,550.3,-65,18/04/2024 20:38,Yes,864.95,3G,TRUE
c7ff87fa-d7d3-4e99-b833-3f1a539b5be0,INVALID_CU952699,8156973457,TW0150,voice,2259,81498,-41,18/06/2024 15:36,N,537.7,2G,TRUE
07cddc9b-11db-4f5d-b89b-0a2c48117d14,CU001348,7024903872,TW0113,Voice,4516,372.88,-100,14/04/2024 12:52,1,825.73,3g,No
c5ecdc94-0eeb-4c49-8579-fc6807caf741,CU001020,8172845323,TW0140,SMS,,1585.88,-65,04/06/2024 18:51,No,31.14,3G,No
ffb91d9b-7450-468c-a85e-4c79a3287a3a,CU001198,80435291,TW0049,voice,6233,3583.64,-87,04/01/2024 01:57,N,457.42,3G,FALSE
ffb91d9b-7450-468c-a85e-4c79a3287a3a,CU001198,80435291,TW0049,voice,6233,3583.64,-87,04/01/2024 01:57,N,457.42,3G,FALSE
2507f730-48cb-4365-9ffe-f71a04c842a0,CU000373,80367184,TW0089,data,3116,2331.49,-118,04/03/2024 01:51,TRUE,786.53,2G,TRUE
e12151c2-0760-4141-8238-149a477ca109,CU000925,9038202029,TW0148,Voice,2283,2193.89,-109,13/06/2024 00:07,Yes,444.12,5G,Yes
be693be5-91ac-4f6f-bc10-46c403c90d68,CU001353,8135250179,TW0061,voice,7063,3796.85,-70,26/03/2024 18:31,No,501.58,4G,Yes
06b12018-dd37-45eb-a323-8902e92effac,CU000579,9034439824,TW0042,data,4284,2453.29,-31,31/05/2024 13:38,0,651.1,5G,0
73a3f1d1-33cf-46db-a1ae-2ee98eff4def,,8176950148,TW0045,Voice,140,834.57,-64,31/01/2024 16:34,FALSE,820.81,3G,1
88708ff6-0335-4bd2-b164-32eb7d27dfa9,CU001048,8184022958,INVALID_TW9117,Voice,3468,,-63,29/06/2024 05:18,1,320.21,4g,No
88708ff6-0335-4bd2-b164-32eb7d27dfa9,CU001048,8184022958,INVALID_TW9117,Voice,3468,,-63,29/06/2024 05:18,1,320.21,4g,No
47789cd6-3587-470f-a424-d02ca360e75a,CU000632,7048581644,TW0053,voice,2997,948.92,-48,15/01/2024 18:45,Yes,760.02,5G,TRUE
521cc1db-1446-4a91-a819-6be429d25161,CU000498,8177309274,TW0011,Data,493,3018.8,-68,21/03/2024 01:25,Y,660.57,3g,FALSE
18c0b204-3d99-49a3-9f14-9b619f9c87cd,CU000848,None,TW0053,Data,3012,4041.34,,17/05/2024 19:43,Y,158.55,4G,FALSE
2e115742-e2ba-44ff-b19a-097ef0db1580,CU000462,9024489768,TW0135,Data,5476,4618.88,-112,02/01/2024 00:55,Y,429.28,5G,TRUE
7bbed7d8-709b-4b3c-a0e9-80cd42506b6a,CU000030,None,TW0096,SMS,5444,2210.41,-77,10/01/2024 09:35,TRUE,612.9,4g,TRUE
e36a87eb-8fac-4e18-81fd-fbfd377fc40c,CU001428,7081566326,TW0021,sms,3583,1619.42,-30,11/05/2024 19:49,1,877.02,5G,TRUE
0719c3c6-0e04-46ad-9387-dad2ab04311f,CU001479,7057903721,TW0020,sms,3951,2734.69,-75,02/04/2024 18:18,0,503.84,4g,0
a0bdd868-a88d-4cc0-9aa7-8577ce4fc131,CU000129,9034299848,TW0119,Data,5421,,-49,21/03/2024 13:15,N,576.21,3G,FALSE
e86fa4ac-0141-4df5-aeec-1bcf67599b44,CU000564,9066127619,TW0088,Voice,1867,1461.41,-52,17/01/2024 04:30,FALSE,610.06,3G,FALSE
7d7618f2-bb5a-45ed-9811-901c1ef02d9b,CU001230,80533280,TW0147,SMS,,2420.09,-31,10/01/2024 06:12,TRUE,402.48,5G,TRUE
58bb807c-a7bd-4075-bc49-be9c558f1fc8,CU001490,8068752101,,Data,2827,703.49,-89,12/06/2024 20:35,FALSE,435.31,4G,No
98a3ff60-4f95-469f-ac28-432e5e82f1f9,CU000048,8168320938,TW0115,data,2359,,-95,13/01/2024 17:28,N,660.9,2G,Yes
0ed15d06-2119-401c-b4b4-d2594fcc2410,CU001223,9035169777,TW0135,Data,3843,1669.19,-37,05/04/2024 17:00,Y,382.91,2G,No
